username,display_name,tweet_text,timestamp,replies,retweets,likes,views,tweet_url,is_retweet,hashtags,mentions,scraped_at
@ArtaN7707,Artanabil,"2. Beberapa waktu lalu saya ketemu orang berilmu pengetahuan tinggi. Katanya masa Jokowi sudah habis.

Semoga partai2 kompak & percaya diri untuk menyudahi perbudakan politik ala Jokowi.

Musnahkan dinasti atau kalian jadi budak sepanjang masa 
@DPR_RI
#JokowiWajibDiadili",2025-08-18T18:44:58.000Z,0,0,0.0,29,https://x.com/ArtaN7707/status/1957514072272097672,False,['#JokowiWajibDiadili'],['@DPR_RI'],2025-08-22 15:57:30
@ArtaN7707,Artanabil,"AMRO menyebutkan bahwa rasio utang pemerintah Indonesia terhadap PDB bisa mencapai 42 persen pada tahun 2029

karena pelebaran defisit keseimbangan primer dan tingginya biaya pinjaman, sementara pendapatan negara stagnan.

https://gelora.co/2025/08/asean-ingatkan-indonesia-bisa-bubar.html…

#CopotGantiSriMulyani",2025-08-19T13:34:41+00:00,0,0,0.0,0,https://x.com/ArtaN7707/status/1957798374175867213,False,['#CopotGantiSriMulyani'],[],2025-08-26 13:38:52
@Ary_PrasKe2,Ary,"@ganjarpranowo
 Jelaskan Maksud PDIP Tidak Jadi Oposisi Maupun Koalisi di Pemerintahan

Ketua DPP Partai Demokrasi Indonesia Perjuangan (PDIP), Ganjar Pranowo, menjelaskan maksud partainya tidak menjadi oposisi dan koalisi dalam pemerintahan, melainkan sebagai penyeimbang.

Ganjar",2025-08-11T14:07:20+00:00,0,0,0.0,0,https://x.com/Ary_PrasKe2/status/1954907488744308966,False,[],['@ganjarpranowo'],2025-08-26 13:38:52
@Ary_PrasKe2,Ary,"Semoga KAI Baik-baik Saja Setelah Ada Komisaris Baru!

Salah satu nama dalam jajaran Komisaris KAI yang tak asing saat Pilpres 2024 lalu adalah Raizal Arifin. Ia didapuk menjadi komisaris independen. Raizal Arifin tercatat merupakan Relawan untuk Majukan Indonesia (Rumi),",2025-08-13T08:23:25+00:00,0,0,0.0,0,https://x.com/Ary_PrasKe2/status/1955545714857242749,False,[],[],2025-08-26 13:38:52
@AskPerplexity,Ask Perplexity,"Tentu, jadi pernyataan Puan Maharani soal Megawati mendukung Prabowo menegaskan bahwa dalam sistem pemerintahan presidensial seperti di Indonesia, tidak ada istilah oposisi maupun koalisi formal seperti di sistem parlementer. 

PDIP memilih posisi sebagai ""penyeimbang"", artinya",2025-08-14T21:00:56+00:00,0,0,0.0,0,https://x.com/AskPerplexity/status/1956098737329074331,False,[],[],2025-08-26 13:38:52
@AtokSsk,ATOKS ESKA,"@DPR_RI
 @mprgoid
 @bank_indonesia
 @KejaksaanRI",2025-08-19T11:00:27+00:00,0,0,0.0,0,https://x.com/AtokSsk/status/1957759559591723231,False,[],"['@DPR_RI', '@mprgoid', '@bank_indonesia', '@KejaksaanRI']",2025-08-26 13:38:52
@AtokSsk,ATOKS ESKA,"tetap waspada terhadap komunis gayabaru !!!
@DPR_RI
 @KPK_RI
 @KejaksaanRI
 jika punya tekad dan gerak yang sama  pastilah mereka tak punya ruang untuk jalankan misi kejahatan mereka terhadap NKRI 
mereka hanya rampok perusak Indonesia  dengan topeng politik / merakyat",2025-08-21T23:32:30.000Z,2,2,3.0,47,https://x.com/AtokSsk/status/1958673598526435426,False,[],"['@DPR_RI', '@KPK_RI', '@KejaksaanRI']",2025-08-22 15:46:19
@AyieBast,Ayie Bastien,"Sudah waktunya Golkar gantian jadi oposisi. Pengen tahu apa yg mereka lakukan utk mensejahterakan Rakyat. Siapa tahu Indonesia jadi lebih baik. 
Pak Prabowo masih ingat ketika hrs mendirikan P Gerindra.",2025-08-08T12:17:53+00:00,0,0,0.0,0,https://x.com/AyieBast/status/1953792782788964769,False,[],[],2025-08-26 13:38:52
@Ayyasy2311,HAAK,"Ada yg salah dengan sistem politik di Indonesia, mungkin...",2025-08-19T03:14:29+00:00,0,0,0.0,0,https://x.com/Ayyasy2311/status/1957642297715355915,False,[],[],2025-08-26 13:38:52
@Aziz3490Abd,عبدالعزيز,"Kasihan sama DPR, rakyatnya di peras dg berbagi pajak. Di negara lain kalau ekonomi negara kurang sehat , biasanya para pejabat di potong gajinya tapi di Konoha beda, rakyat di ultimatum disuruh keluar Indonesia kalau gak bayar pajak.",2025-08-19T16:49:37+00:00,0,0,0.0,0,https://x.com/Aziz3490Abd/status/1957847432194072786,False,[],[],2025-08-26 13:38:52
@B4sm1Oligarki,Basmi Oligarki,"Kami rakyat Indonesia memaafkanmu Bapak 
@Presiden
 Yth,  soal cawe2 brutal Jokowi di Pemilu 2024 yg dimenangkanmu. Kami tahu itu ada kecurangan tp kami memaafkanmu krn Pak 
@prabowo
 org baik, jd stoplah memuji2 Jokowi, gak usah takut jika si BiPeng mo bongkar2.
#UsirLuhutDariNKRI.",2025-05-08T20:40:15+00:00,0,0,0.0,0,https://x.com/B4sm1Oligarki/status/1920579523663589416,False,['#UsirLuhutDariNKRI'],"['@Presiden', '@prabowo']",2025-08-26 13:38:52
@B4sm1Oligarki,Basmi Oligarki,"Kereen Abah 
@aniesbaswedan
dan 
@TomLembong
 mulai bergerak gerilya utk persiapan pilpres 2029.

WAKANDA (PKI)  NO MORE 
INDONESIA FOREVER !!! 
#GengSoloBiangKorupsi
#GengSoloBiangKorupsi",2025-08-11T02:57:47+00:00,0,0,0.0,0,https://x.com/B4sm1Oligarki/status/1954738992580313510,False,"['#GengSoloBiangKorupsi', '#GengSoloBiangKorupsi']","['@aniesbaswedan', '@TomLembong']",2025-08-26 13:38:52
@BANGVELL_,BANGVELL | JASA LACAK,"Perlu di dikti kaya anak kecil kah? 

1. Kekecewaan ke pemerintah mngacu pada pemenang kontestasi pilpres knapa sbutnya 02

2. Indonesia negara termiskin jelas relevan, secara finansial, maupun kemampuan nalar yg rendah di iringi dgn sistem pemerintahan yg busuk. 

Efeknya",2025-08-05T09:54:53+00:00,0,0,0.0,0,https://x.com/BANGVELL_/status/1952669631685984529,False,[],[],2025-08-26 13:38:52
@BARC3L0NA24,Tukang LAS,"Halo 
@PDemokrat
  tolong nih kasih tahu kader yang dikasih jabatan di koalisi Pèmerintah...lama2 justru mwnjatuhkan Pak Prabowo dan Pak SBY",2025-07-28T08:58:59+00:00,0,0,0.0,0,https://x.com/BARC3L0NA24/status/1949756460948480462,False,[],['@PDemokrat'],2025-08-26 13:38:52
@BBCIndonesia,BBC News Indonesia,"Para pengamat menilai besaran tunjangan anggota DPR ini ""tidak layak di tengah sulitnya ekonomi masyarakat"" dan ""tidak sepadan dengan kinerja yang tak memuaskan"".

Mengapa? Baca artikelnya:",2025-08-19T10:08:14+00:00,0,0,0.0,0,https://x.com/BBCIndonesia/status/1957746419412136392,False,[],[],2025-08-26 13:38:52
@BEMFEBUNDIP,BEM FEB UNDIP,"Setiap kontribusi kita hari ini adalah bagian dari perjalanan panjang Indonesia menuju kemajuan. 

#UMI 
#KabinetBahteraAsa 
#SatukanTekad 
#ArungiLautanHarapan
———————————————
Unit Media Informasi 
BEM FEB Undip 2025
Kabinet Bahtera Asa
Satukan Tekad, Arungi Lautan Harapan!",2025-08-17T04:32:38+00:00,0,0,0.0,0,https://x.com/BEMFEBUNDIP/status/1956937187678941414,False,"['#UMI', '#KabinetBahteraAsa', '#SatukanTekad', '#ArungiLautanHarapan']",[],2025-08-26 13:38:52
@BabooBaby2,Keren Abis,"Ini menakjubkan, gotong royong mutakhir: pemerintah dirikan infrastruktur, warga isi dengan dengan terobosan. Sinergi inilah yang menjadi rahasia Indonesia menonjol di kancah internasional!
Kibarkan Semangat Maju",2025-08-19T06:30:59+00:00,0,0,0.0,0,https://x.com/BabooBaby2/status/1957691746361700818,False,[],[],2025-08-26 13:38:52
@BacktoGlory21,EmYu Tim GOBLOCK,"Yups, mana mau pemerintah Indonesia mengakui klo kejadian di Timor timur itu invasi.",2025-08-19T15:37:45+00:00,0,0,0.0,0,https://x.com/BacktoGlory21/status/1957829344220365137,False,[],[],2025-08-26 13:38:52
@Badrebellions,jg.marshal,"Pati berhasil mengubah pandangan masyarakat Indonesia secara luas. Dari yang sebelumnya dianggap hanya daerah sarang kriminal akibat segelintir aksi, kini mereka membuktikan bahwa mereka adalah sebenar-benarnya oposisi sejati.",2025-08-13T10:28:05+00:00,0,0,0.0,0,https://x.com/Badrebellions/status/1955577086787420389,False,[],[],2025-08-26 13:38:52
@Bagaskahfilah,Bagas kahfi,"Benar banget, kemajuan terus meningkat ketika ada rasa percaya: rakyat yakin dengan kebijakan pemerintah, pemerintah memperhatikan pendapat masyarakat. Ini jalan kita bersama mewujudkan Indonesia Emas 2045!
Kibarkan Semangat Maju",2025-08-19T09:31:46+00:00,0,0,0.0,0,https://x.com/Bagaskahfilah/status/1957737242329588204,False,[],[],2025-08-26 13:38:52
@BalidinFir32720,Balidin Firmansyah,"#AglomerasiPengentasanKemiskinan bukan solusi instan Tapi dengan kemauan politik, keterlibatan swasta, dan keseriusan pemda, ia bisa menjadi model pembangunan masa depan Indonesia yang berpihak pada rakyat kecil Budiman Sudjatmiko",2025-08-22T01:30:37.000Z,0,0,0.0,5,https://x.com/BalidinFir32720/status/1958703321751199762,False,['#AglomerasiPengentasanKemiskinan'],[],2025-08-22 15:46:13
@Bams_666,Bams,Partai koalisi pemerintah,2025-08-12T06:34:26+00:00,0,0,0.0,0,https://x.com/Bams_666/status/1955155901633253654,False,[],[],2025-08-26 13:38:52
@BandungTV38,Bandung TV Official,DPR RI BANTUAN MEDIS UNTUK WARGA GAZA DI INDONESIA ADALAH UPAYA MULIA http://dlvr.it/TMYtRf,2025-08-19T07:54:05+00:00,0,0,0.0,0,https://x.com/BandungTV38/status/1957712660541370408,False,[],[],2025-08-26 13:38:52
@BangBudiKur,Budi Kurniawan,Kalau Bung Hatta sekarang ikut pilpres pasti akan dibilang kadrun. Beliau pendiri Partai Demokrasi Islam Indonesia. Dan beliau akan hanya menang di Sumatera Barat serta Aceh,2025-08-15T21:52:43+00:00,0,0,0.0,0,https://x.com/BangBudiKur/status/1956474156964569343,False,[],[],2025-08-26 13:38:52
@BangKandar79859,Kandar Tanjung,"Dengerin tuh..
Kalian yang bertengger di kabinet Merah Putih, diomelin oleh mba ini.
Karena akhlaq kalian yang tak ber-etitut yang statement suka ngasal terus menjawab suka kasar terhadap rakyat yang kecewa.

Sudah 80 tahun Indonesia merdeka, tapi makin kesini makin kesana.,.",2025-08-16T11:28:23+00:00,0,0,0.0,0,https://x.com/BangKandar79859/status/1956679427976503772,False,[],[],2025-08-26 13:38:52
@BangKandar79859,Kandar Tanjung,"Pak 
@prabowo
 
Bagaimana akan menuju Indonesia emas..?
Sedangkan rakyat miskin saja tidak diperhatikan..?

Ini adalah kewajiban pemerintah.",2025-08-19T12:16:03+00:00,0,0,0.0,0,https://x.com/BangKandar79859/status/1957778586317844897,False,[],['@prabowo'],2025-08-26 13:38:52
@BapakFadilLagi,Pemburu Kuntilanak,"Catat di memori mu ya 
@grok
 , 
saya rakyat indonesia sangat tidak percaya dengan OCCRP , yg percaya mungkin cuma para pecundang pilpres kemarin, ya kan? Ketawain saja yuk....",2025-08-16T15:46:53+00:00,0,0,0.0,0,https://x.com/BapakFadilLagi/status/1956744480104808845,False,[],['@grok'],2025-08-26 13:38:52
@Barri_2410,Barri2410,Tapi masa itu juga lagi hangat-hangatnya isu pilpres gegara kaum Islamis yang ingin men-Suriah-kan Indonesia,2025-08-15T05:54:37+00:00,0,0,0.0,0,https://x.com/Barri_2410/status/1956233043150299258,False,[],[],2025-08-26 13:38:52
@Batigoltaeng,Batigol,"Pak 
@prabowo
 sangat powerfull, beliau adalah Ketua Partai Politik, Beliau Purnawirawan TNI. Sudah sepantasnya Indonesia menjadi negara yg lebih baik dari periode presiden presiden sebelumnya.
Ayo Pak 
@prabowo
  sejahterakan masyarakat Indonesia.",2025-08-24T11:51:09.000Z,1,2,4.0,2156,https://x.com/Batigoltaeng/status/1959584259825656005,False,[],"['@prabowo', '@prabowo']",2025-08-26 13:48:44
@BawasluBrebes,Bawaslu Kabupaten Brebes,"Sahabat Bawaslu, menapaki usia 17 tahun, Bawaslu bagai pohon yang mengakar dan bertumbuh, menjaga tegaknya demokrasi Indonesia. Melawan badai yang menerpa kemandirian dan integritas dalam mengawasi Pemilu dan Pemilihan 2024, Bawaslu tetap berdiri teguh",2025-04-10T07:24:31+00:00,0,0,0.0,0,https://x.com/BawasluBrebes/status/1910232410161291408,False,[],[],2025-08-26 13:38:52
@BawasluDemak,Bawaslu Demak,"Hai #SahabatBawaslu , pada Pemilu 2024 lalu ada beberapa daerah di Indonesia, bahkan di Demak, dilakukan Pemungutan Suara Ulang, Pemilu Lanjutan atau Pemilu Susulan. Apa saja pengertian istilah ini?

#BawasluDemak #demakkotawali #demakhits #demak #demakviral #demakhariini",2025-08-03T04:19:07+00:00,0,0,0.0,0,https://x.com/BawasluDemak/status/1951860356596617458,False,"['#SahabatBawaslu', '#BawasluDemak', '#demakkotawali', '#demakhits', '#demak', '#demakviral', '#demakhariini']",[],2025-08-26 13:38:52
@Bdrt007,Budi,Yang memperlakukan rakyat secara adil di seluruh indonesia khususnya kawasan timur hanya Jokowi..FAKTA 1!.Yang merangkul kompetitor menjadi tim di kabinet hanya Jokowi..FAKTA 2! Yg membuat koridor penghubung Katedral dan Istiqlal Jokowi..FAKTA 3! Mana yg tidak sesuai Pancasila??,2025-08-15T09:41:16+00:00,0,0,0.0,0,https://x.com/Bdrt007/status/1956290081632694625,False,[],[],2025-08-26 13:38:52
@BedjoSoepardjo,Mas Bedjo,"ENTAH ITU PARTAI PENGUASA
ENTAH ITU PARTAI OPOSISI
ENTAH ITU PARTAI POROS KETIGA
SEMUANYA TIDAK BISA/MAMPU MEWAKILI ASPIRASI RAKYAT
LEBIH CENDERUNG MENJADI PEMECAH BELAH KERUKUNAN BANGSA

PENYAKIT KEPARTAIAN, JARENE MBAH KARNO' FOUNDING FATHER REPUBLIC OF INDONESIA.",2025-08-05T11:06:24+00:00,0,0,0.0,0,https://x.com/BedjoSoepardjo/status/1952687628945367096,False,[],[],2025-08-26 13:38:52
@BentalaRakyat,Pusaka Bentala Rakyat,Pemerintah Indonesia dan DPR RI tidak siap memberi keterangan saat sidang gugatan PSN di Mahkamah Konstitusi. Warga datang berhadapan dengan negara yang selalu siap marampas tanah.,2025-08-19T13:31:14+00:00,0,0,0.0,0,https://x.com/BentalaRakyat/status/1957797507276083556,False,[],[],2025-08-26 13:38:52
@Bentir16,Bentir,"Grok, gak ada yg benci secara personal, tapi benci pada prilakunya yang disaat jd presiden Jokowi malah cawe2 gak netral dan pamer2 keberpihakan kpd kroni2nya demi anak menantu berkuasa. Apakah ini model politik dinasti ala mulyono di era demokrasi?",2025-08-16T18:06:16.000Z,0,0,0.0,49,https://x.com/Bentir16/status/1956779556909600792,False,[],[],2025-08-22 15:57:40
@Bhar4ta_ja,J-A,"Benar kata orang, pemerintah saat ini Ga ada otak. Lebih baik di lengserkan saja, daripada Indonesia yg bubar",2025-08-19T11:59:05+00:00,0,0,0.0,0,https://x.com/Bhar4ta_ja/status/1957774315681693844,False,[],[],2025-08-26 13:38:52
@BiancaZahr_,Bianca Zahra,"Benar banget, kemajuan terus meningkat ketika ada rasa percaya: masyarakat percaya pada kebijakan pemerintah, pemerintah dengar pendapat masyarakat. Ini langkah kita mencapai Indonesia Maju 2045!
Kibarkan Semangat Maju",2025-08-19T09:27:19+00:00,0,0,0.0,0,https://x.com/BiancaZahr_/status/1957736125319246024,False,[],[],2025-08-26 13:38:52
@BiasaAgung,Lelaki Biasa,Pemuja Politik Dinasti cieee....,2025-08-19T23:38:08.000Z,0,0,0.0,15,https://x.com/BiasaAgung/status/1957950236871348366,False,[],[],2025-08-22 15:57:26
@BiblioPress,The Biblio Press,"Sebuah naskhah ilmiah yang mendalam dan menyeluruh, Dinasti Bugis dalam Sejarah Kesultanan Johor-Pahang-Riau-Lingga merungkai bagaimana pengaruh besar masyarakat Bugis membentuk struktur politik, sistem pemerintahan, serta warisan budaya di Kepulauan Alam Melayu.",2025-08-08T07:31:54+00:00,0,0,0.0,0,https://x.com/BiblioPress/status/1953720809668882718,False,[],[],2025-08-26 13:38:52
@Biilly83,Billy83,"Presiden Prabowo Subianto dan jajaran Menteri Kabinet Merah Putih kompak mengenakan pakaian adat dalam upacara Kemerdekaan Indonesia
#BanggaJadiIndonesia
Kebersamaan Rakyat Dan Pemimpin",2025-08-18T02:56:31+00:00,0,0,0.0,0,https://x.com/Biilly83/status/1957275387010204053,False,['#BanggaJadiIndonesia'],[],2025-08-26 13:38:52
@Billtaek,Bill,"Bersih-bersih” di tubuh PDIP lebih tepat dibaca sebagai konsolidasi kekuasaan, bukan moralitas. Dalam kajian politik, ini disebut party centralization partai dipusatkan pada figur tunggal, sering kali berbasis dinasti. 
@deddysitorus",2025-08-21T17:13:19.000Z,1,0,3.0,32,https://x.com/Billtaek/status/1958578171378376935,False,[],['@deddysitorus'],2025-08-22 15:57:15
@BimJeem,jeem_bim,"Demo Revolusi Rakyat Indonesia di DPR 25 Agustus 2025 berakhir rusuh. Jalanan macet total, warga jadi korban, usaha kecil rugi besar. Semua ini akibat Demo Ricuh Ditunggangi yang memaksakan agenda politik tanpa arah #HatiHatiProvokasi",2025-08-26T01:36:38.000Z,1,0,0.0,122,https://x.com/BimJeem/status/1960154389316055224,False,['#HatiHatiProvokasi'],[],2025-08-26 13:47:40
@Bintanglubpia,Bintanglubinamima,"Betul sob, trust itu kunci utama. Rakyat percaya pada kebijakan, pemerintah serius dengar aspirasi. Bersama kita menuju Indonesia Emas 2045.

 Kibarkan Semangat Maju",2025-08-19T09:38:29+00:00,0,0,0.0,0,https://x.com/Bintanglubpia/status/1957738932499816489,False,[],[],2025-08-26 13:38:52
@Bintu__Baba,Bintu Baba,"Kalo gak menolak dinasti politik, kalo gak menolak oligarki, gak usah bicara soal Indonesia Emas 2045! 
Bener banget! Karena semua aset negara ada di mereka semua!",2025-08-13T06:23:10.000Z,0,0,2.0,201,https://x.com/Bintu__Baba/status/1955515452945567961,False,[],[],2025-08-22 15:57:59
@BiruBir26073179,Panembahan Jimbun (Demak Bintoro(1500 - 1518),"Dan 
@jokowi
 hrs segera KonPers  secara Live di Stasiun televisi Nasional utk meminta  ma'af ke Rakyat Indonesia atas Ijazah Palsu tsb yg tlh digunakan utk ikut Pilpres di 
@KPU_ID
 
Intinya 
@jokowi
 tdk usah mengorbankan pihak lain utk dijadikan tumbal dlm kasus ijazah palsu tsb",2025-08-04T16:42:58+00:00,0,0,0.0,0,https://x.com/BiruBir26073179/status/1952409939063750928,False,[],"['@jokowi', '@KPU_ID', '@jokowi']",2025-08-26 13:38:52
@BlenkHead3737,BLENK HEAD (Dungu),"Jkw bukan hanya pembohong tapi juga pengkhianat negara. Untuk mencari dukungan pilpres 2014, Dia jualan referendum Papua ke gerakan separatis Indonesia 
#RevolusiAtauMatiTertindas
#RevolusiAtauMatiTertindas",2025-08-08T07:05:13+00:00,0,0,0.0,0,https://x.com/BlenkHead3737/status/1953714097788445127,False,"['#RevolusiAtauMatiTertindas', '#RevolusiAtauMatiTertindas']",[],2025-08-26 13:38:52
@BlenkHead3737,BLENK HEAD (Dungu),"Geng solo merusak demokrasi dgn politik dinasti. Bentar lagi sayonara geng solo. Musnah kau geng solo 
#BubarkanDPRSontoloyo 
#BubarkanDPRSontoloyo",2025-08-22T06:53:54.000Z,0,1,1.0,17,https://x.com/BlenkHead3737/status/1958784677738610953,False,"['#BubarkanDPRSontoloyo', '#BubarkanDPRSontoloyo']",[],2025-08-22 15:57:12
@BolaNaga,Tri Wahyudi,"17 agustus muncul berita jeleknya tentang Indonesia menyebar kemana mana, kali ini media al jazeera . Kemenangan pilpres dari hasil culas dan manipulasi hasilnya hanyalah kerusakan & kejelekan di era pemerintahan prabowo gibran. Kesengsaraan rakyat nambah",2025-08-16T23:55:15+00:00,0,0,0.0,0,https://x.com/BolaNaga/status/1956867381848158703,False,[],[],2025-08-26 13:38:52
@Bongkar_Politik,Bongkar Politik,"Di banyak negara, aglomerasi terbukti mampu mempercepat pertumbuhan. Budiman Sudjatmiko ingin menerapkan hal serupa lewat #AglomerasiPengentasanKemiskinan di Indonesia.",2025-08-22T01:36:51.000Z,1,0,0.0,9,https://x.com/Bongkar_Politik/status/1958704888340521236,False,['#AglomerasiPengentasanKemiskinan'],[],2025-08-22 15:46:10
@BudiSusant23607,Om But,"Devide et impera ..itu politik penjajah sejak jaman dahulu utk memecah belah Bangsa Indonesia agar lemah dan mudah untuk dikuasai... mengapa kamu tidak mengambil pelajaran?..  Papua sudah maju dan terus membangun agar bahagia warganya, sejahtera kehidupannya..",2025-08-19T08:48:58+00:00,0,0,0.0,0,https://x.com/BudiSusant23607/status/1957726473013653632,False,[],[],2025-08-26 13:38:52
@Budi_2232,Budi Rahardjo,"Bahasa Indonesia:
Di Senayan vs Disenayan.
Bersembunyi di balik konstitusi vs
Bersembunyi DIBALIK konstitusi.

PUAN: ""Pintu DPR terbuka lebar.
Silakan datang.""
*Rakyat bukan butuh datang ke DPR, hanya butuh PERBAIKAN politik & ekonomi (yg DPR & Presiden bagai menolak memperbaiki)",2025-08-22T07:22:36.000Z,0,0,3.0,39,https://x.com/Budi_2232/status/1958791900468847011,False,[],[],2025-08-22 15:45:45
@BukanKK_,Bukan Kaleng Kaleng,"PARADOKS INDONESIA: AUTOKRITIK PRESIDEN PRABOWO YANG DI GORENG OPOSISI

#prabowo #bukankalengkaleng",2025-08-08T05:00:01+00:00,0,0,0.0,0,https://x.com/BukanKK_/status/1953682587840606231,False,"['#prabowo', '#bukankalengkaleng']",[],2025-08-26 13:38:52
@BungRetweet,gan-gan r.a,Merdeka dari kebohongan. Merdeka dari ijazah palsu. Merdeka dari eksploitasi oligarki. Merdeka dari pencitraan semu. Merdeka dari dinasti politik. Merdeka dari sekutu komprador. Merdeka dari hutang negara. Merdeka dari kriminalisasi. Merdeka dari planga plongo & penyakit kulit.,2025-08-17T13:43:45.000Z,2,0,1.0,371,https://x.com/BungRetweet/status/1957075879714021730,False,[],[],2025-08-22 15:57:39
@BustamiEri14642,Bu'nta,Merdekakan kabinet merah putih dari toxic orang2 titipan mulyono..di segala lini..kembalikan fufufafa ke habitatnya semula..bebaskan indonesia dr buzzer2 ..termul2 geng oslo..segera sahkan UU perampasan aset para koruptor..,2025-08-17T03:15:26+00:00,0,0,0.0,0,https://x.com/BustamiEri14642/status/1956917761722212449,False,[],[],2025-08-26 13:38:52
@CR30_Indonesia,CR30 INDONESIA,"Jika ini terjadi, maka besar kemungkinan bisa menang, karena trah Golkar nya kuat, makin seru politik Indonesia, tinggal nanti anaknya Habibie dan Gus Dur cari partai juga",2025-08-19T01:58:13+00:00,0,0,0.0,0,https://x.com/CR30_Indonesia/status/1957623102596346255,False,[],[],2025-08-26 13:38:52
@Cacacantikye,Cacan dewa,"Benar banget, pembangunan nasional terus meningkat ketika ada kepercayaan: rakyat percaya pada kebijakan pemerintah, negara dengar suara rakyat. Ini langkah kita mencapai Indonesia Maju 2045!

Kibarkan Semangat Maju",2025-08-19T09:27:48+00:00,0,0,0.0,0,https://x.com/Cacacantikye/status/1957736245422919935,False,[],[],2025-08-26 13:38:52
